Feature,Normalized.Dispersion
ENSG00000050438,-0.37265874147235484
ENSG00000196876,4.022658218658064
ENSG00000260122,-1.1970961279935
ENSG00000284730,NaN
ENSG00000260473,NaN
ENSG00000261308,-0.7053134856884009
ENSG00000261586,1.1278953065171313
ENSG00000139567,-1.8675822853965327
ENSG00000135503,1.0926762553891187
ENSG00000161835,-0.8419035693457454
ENSG00000123358,6.7049243318471605
ENSG00000259884,-4.50710457059547
ENSG00000123395,-1.2628553704703425
ENSG00000167767,NaN
ENSG00000135480,-2.083794839541762
ENSG00000170442,0.884788190110495
ENSG00000205426,34.909907042920125
ENSG00000186081,NaN
ENSG00000170484,NaN
ENSG00000170486,-0.7650701097064214
ENSG00000257495,-0.9474524986675977
ENSG00000186049,-1.1774319558346311
ENSG00000172867,2.6615261189878225
ENSG00000167768,1.720635593870065
ENSG00000170421,16.912879967289708
ENSG00000111057,3.8152053561750536
ENSG00000063046,-1.0494619458805508
ENSG00000257475,-0.7975412872394662
ENSG00000257337,1.2821085143703153
ENSG00000111077,0.012933779730488433
ENSG00000167778,-0.6008274444387433
ENSG00000167779,-1.0674008017667205
ENSG00000167780,1.0840255856652825
ENSG00000139631,0.6913095513328567
ENSG00000139651,0.12587221010481717
ENSG00000139626,0.6188885484433061
ENSG00000172819,-0.6225369979074659
ENSG00000182544,-0.4726062302207858
ENSG00000123349,-1.4352975819332587
ENSG00000257605,5.111217480138709
ENSG00000139637,-1.6589163550730537
ENSG00000094914,0.753401137832643
ENSG00000185591,2.2333909642185623
ENSG00000205352,-0.46645315138766147
ENSG00000197111,-1.0581529037911466
ENSG00000282977,-0.45969784319942747
ENSG00000139625,-0.0963110169907486
ENSG00000270175,1.9788970402668176
ENSG00000139546,-1.4674908102886426
ENSG00000139574,-1.5744721357296794
ENSG00000170653,-0.32956636275278595
ENSG00000257550,-0.7165926518511317
ENSG00000285692,NaN
ENSG00000135390,-1.1781294312037613
ENSG00000012822,3.48895196717088
ENSG00000198353,-0.6540749144120407
ENSG00000249388,0.8762521686110204
ENSG00000123415,-1.178820937230227
ENSG00000250742,-5.951024407668967
ENSG00000260470,NaN
ENSG00000257534,NaN
ENSG00000094916,-1.3870739057840074
ENSG00000257596,-1.6857881751748531
ENSG00000258344,1.8018951203299145
ENSG00000135486,-1.2691350571456241
ENSG00000123405,31.452461426690938
ENSG00000111481,-0.23276152774659054
ENSG00000258137,NaN
ENSG00000139572,-2.7773613434122426
ENSG00000161642,1.7895781835417415
ENSG00000161638,2.562162255018371
ENSG00000170627,0.09100584004825572
ENSG00000123338,0.5322710792554524
ENSG00000257824,NaN
ENSG00000123360,-0.21932446959785531
ENSG00000172551,NaN
ENSG00000135426,-0.782407190879658
ENSG00000188324,NaN
ENSG00000187857,NaN
ENSG00000258763,NaN
ENSG00000179626,NaN
ENSG00000170439,NaN
ENSG00000135424,-3.0153923072519078
ENSG00000135441,1.0259198793583209
ENSG00000135437,-0.29589914466775596
ENSG00000135404,5.0214963054453765
ENSG00000258056,-1.0134946488032457
ENSG00000135414,-1.366629766586993
ENSG00000205323,2.03226348939015
ENSG00000257509,-0.8497553001379029
ENSG00000123353,0.5181073522479491
ENSG00000135392,-0.21555497065601972
ENSG00000123342,4.582529637918863
ENSG00000170473,0.8939115438188717
ENSG00000065357,0.9890497751756818
ENSG00000273973,NaN
ENSG00000185664,NaN
ENSG00000123374,-0.9925178952021463
ENSG00000111540,0.7811311888815519
ENSG00000139531,2.533030552783275
ENSG00000123411,-0.36554540180404077
ENSG00000197728,-0.935441088392895
ENSG00000065361,4.285395125796466
ENSG00000170515,-0.8755367495203809
ENSG00000257553,NaN
ENSG00000229117,-1.2933304498053484
ENSG00000139641,-1.6871906759579776
ENSG00000135482,2.4904629230347455
ENSG00000258317,0.13138103728895084
ENSG00000257809,-0.04905571077235903
ENSG00000196465,-2.0523563617191813
ENSG00000092841,2.937436111557371
ENSG00000139613,-0.03675056417100606
ENSG00000181852,0.5745631661347078
ENSG00000139579,-1.0007482080210792
ENSG00000139645,-0.8843924394484705
ENSG00000135469,-0.6396783825358207
ENSG00000258260,-0.1973872360384136
ENSG00000062485,-0.8800818526736138
ENSG00000257303,-0.7948254017312897
ENSG00000257740,0.5141757962856669
ENSG00000257727,-1.651806842846343
ENSG00000135473,-0.9481055407164658
ENSG00000110944,1.7762490928413701
ENSG00000170581,0.3983056231455425
ENSG00000175336,3.9772009901529843
ENSG00000111602,-0.1422160542375414
ENSG00000176422,-0.1079107048574881
ENSG00000135423,-0.6264032314416929
ENSG00000076067,-0.49152500306520885
ENSG00000076108,-0.6528163831626062
ENSG00000110955,0.009018770728535234
ENSG00000110958,-0.5844330898580424
ENSG00000196531,-1.268997541407712
ENSG00000198056,-0.8168017907622941
ENSG00000025423,NaN
ENSG00000139547,2.7182928177006014
ENSG00000166860,-1.6290406826707957
ENSG00000166863,NaN
ENSG00000166866,1.4060230187321363
ENSG00000166881,-0.012347014022766676
ENSG00000166886,0.6849936474856523
ENSG00000166888,1.2579209839071324
ENSG00000123384,2.990660866991063
ENSG00000259125,-2.2800951948664925
ENSG00000182379,-0.37986561412058734
ENSG00000276727,NaN
ENSG00000182199,-1.0586092217360217
ENSG00000185633,-0.6279233002657586
ENSG00000185482,0.48310737547808524
ENSG00000179912,-0.6078667953540215
ENSG00000258001,4.738807413289603
ENSG00000287200,-0.5207419660583682
ENSG00000111087,1.0038411921656114
ENSG00000123329,0.14576200041882958
ENSG00000166986,-0.2578265822221722
ENSG00000175197,0.5668039494434238
ENSG00000166987,1.0144788892680734
ENSG00000175203,3.6736622968812376
ENSG00000155980,3.53723467263973
ENSG00000166908,-0.28930781680520656
ENSG00000178498,-0.5435773310893272
ENSG00000240771,NaN
ENSG00000135506,-0.49270837074793133
ENSG00000257342,NaN
ENSG00000135439,0.9980424846252772
ENSG00000135452,-1.1438077006017595
ENSG00000135446,-0.90999944147952
ENSG00000139266,-0.8144018304719047
ENSG00000037897,1.2190930481954951
ENSG00000123427,-1.770047570518725
ENSG00000123297,-1.7995572745679216
ENSG00000135407,-0.29892281003920934
ENSG00000270039,NaN
ENSG00000269903,2.8890287395218084
ENSG00000175215,0.300605090568613
ENSG00000245651,NaN
ENSG00000166896,0.4999232426220762
ENSG00000257698,0.4843745372032441
ENSG00000118596,1.522957415610669
ENSG00000198673,-0.04594772672160045
ENSG00000257880,0.08944577218148171
ENSG00000135655,0.049332273324342264
ENSG00000061987,0.5705340248478936
ENSG00000257568,NaN
ENSG00000221949,0.17558356438428777
ENSG00000257354,1.4393930040390486
ENSG00000275180,-1.0150290718374069
ENSG00000111110,-1.7640394273201976
ENSG00000166148,21.39790067622826
ENSG00000177990,-1.0285063843459474
ENSG00000249753,NaN
ENSG00000118600,0.31014565321655346
ENSG00000196935,10.2224488901164
ENSG00000256571,-1.0166624049450093
ENSG00000174206,0.11599959766124879
ENSG00000184575,-1.6680753285013423
ENSG00000277895,NaN
ENSG00000183735,0.20111700643840447
ENSG00000153179,-0.046107461770682964
ENSG00000225195,-1.0037977276631807
ENSG00000256314,0.11092462731061298
ENSG00000135677,1.226918247491426
ENSG00000215159,NaN
ENSG00000111490,0.3434953457735054
ENSG00000174106,-0.0182938101004552
ENSG00000276853,-1.1188217384587813
ENSG00000174099,13.000443919858585
ENSG00000250280,40.162809207939105
ENSG00000250748,NaN
ENSG00000149948,-3.774107059728809
ENSG00000197301,0.5735388439040003
ENSG00000139233,-0.6358380076842668
ENSG00000155957,-0.6251093302600613
ENSG00000090376,7.572816232911039
ENSG00000127311,-0.035634268322317
ENSG00000155974,-2.452053023492554
ENSG00000257083,NaN
ENSG00000111530,-1.4611508189783642
ENSG00000286563,2.460254498730968
ENSG00000203585,NaN
ENSG00000256077,NaN
ENSG00000127334,-1.1486901922271804
ENSG00000235872,0.035362584382845695
ENSG00000255733,0.7315864764650754
ENSG00000111537,4.255889210595622
ENSG00000111554,15.230624217728547
ENSG00000251301,5.334477219352731
ENSG00000273824,0.5976422010764073
ENSG00000127314,15.622896004223463
ENSG00000247363,-1
ENSG00000111581,-1.9247000932076497
ENSG00000175782,1.4844244747016213
ENSG00000135679,-0.055792795538182775
ENSG00000256325,-1.0367412755067131
ENSG00000257181,4.7743549202514695
ENSG00000135678,0.18484151317803865
ENSG00000111605,-1.4686364347263112
ENSG00000274979,-0.07948513091556748
ENSG00000090382,8.380039193656858
ENSG00000257764,4.905069417312239
ENSG00000127337,-0.6797026443498037
ENSG00000166225,-1.1587663298795783
ENSG00000166226,-1.7160907247349781
ENSG00000127325,9.60008781463203
ENSG00000247131,0.17728525413142454
ENSG00000127328,-0.07476759844967694
ENSG00000257815,0.5308421502693078
ENSG00000257613,-0.18058755601121967
ENSG00000287132,-1.2409199237619586
ENSG00000111596,-0.3855595901583491
ENSG00000135643,-1.023984028483098
ENSG00000258168,1.9133072209552777
ENSG00000127329,0.9518615296934332
ENSG00000277247,NaN
ENSG00000153233,NaN
ENSG00000133858,-0.39288974478758965
ENSG00000173451,0.047937030710299505
ENSG00000139291,0.7935907822784686
ENSG00000080371,1.1384431928166292
ENSG00000257410,-0.46274743376670785
ENSG00000121749,3.9420886299791293
ENSG00000072657,9.619145354137126
ENSG00000236333,NaN
ENSG00000253719,-1.2513205176324766
ENSG00000257386,0.9152006211267563
ENSG00000180881,-1.1617683847094946
ENSG00000273987,2.008256475441574
ENSG00000180481,0.3911344789993579
ENSG00000139278,2.266785726777852
ENSG00000257497,-0.7860614107950135
ENSG00000111615,-1.0583941461896613
ENSG00000139289,5.4297285948469645
ENSG00000257839,-1.2221242501883722
ENSG00000187109,3.5714524708887803
ENSG00000179941,-1.3880589926793665
ENSG00000091039,0.717941511271584
ENSG00000257526,4.166373928176931
ENSG00000186908,-0.32275844643335627
ENSG00000175183,-0.13447356478474654
ENSG00000165891,NaN
ENSG00000067798,NaN
ENSG00000067715,-1.3041170633917711
ENSG00000177425,5.137461932901177
ENSG00000058272,-0.3425141595247579
ENSG00000277130,1.8445891797569645
ENSG00000258044,-0.5476113831487299
ENSG00000257557,11.123750169740486
ENSG00000111052,3.479141073847366
ENSG00000111058,3.2666862453611167
ENSG00000133773,-1.3081476168723518
ENSG00000127720,0.6315752728718943
ENSG00000257431,-0.43693526622682816
ENSG00000286043,NaN
ENSG00000179104,0.5609997581593106
ENSG00000198774,NaN
ENSG00000165805,NaN
ENSG00000133641,-1.1435488919072572
ENSG00000198707,0.4330065778051481
ENSG00000139324,0.23563195375288887
ENSG00000246363,37.08194339026295
ENSG00000139318,19.6441632542765
ENSG00000274021,-2.3957478716332568
ENSG00000271259,NaN
ENSG00000139323,-0.4540598404018076
ENSG00000257594,0.2794541260000263
ENSG00000270344,0.8987823737950349
ENSG00000258302,0.506738662361424
ENSG00000070961,0.5013355061488085
ENSG00000271614,7.7989445772623895
ENSG00000258216,0.12207451804162554
ENSG00000257194,NaN
ENSG00000258183,NaN
ENSG00000286021,0.02241544586569733
ENSG00000139329,NaN
ENSG00000257893,NaN
ENSG00000257863,NaN
ENSG00000257242,-1.7077997155823867
ENSG00000286907,0.3056736921960504
ENSG00000287714,-1.224111797383461
ENSG00000133639,-0.04343897186063636
ENSG00000245904,1.4279155958505323
ENSG00000277851,-1.2573436917582217
ENSG00000205057,1.3980794823978469
ENSG00000205056,4.2622924872470955
ENSG00000187510,2.875476832516277
ENSG00000102189,0.7313173003106703
ENSG00000257345,0.5444821182204777
ENSG00000257322,NaN
ENSG00000257252,-1.1203988625730839
ENSG00000173598,-0.33802708500779066
ENSG00000177889,-1.5358232299778334
ENSG00000198015,-1.3774869957550833
ENSG00000246985,-1.2511117943956285
ENSG00000120833,112.43333428858118
ENSG00000169372,-1.5560753230100128
ENSG00000258303,-1.3315037253191955
ENSG00000271382,NaN
ENSG00000136040,1.2940275285094855
ENSG00000258035,0.7832988703075369
ENSG00000258365,3.097711656278306
ENSG00000173588,-0.2572779565444114
ENSG00000278916,5.836624490782206
ENSG00000057704,3.5239565650491533
ENSG00000184752,-1.8817966262174266
ENSG00000120798,-0.9645161484052237
ENSG00000180263,0.5631590039837974
ENSG00000028203,-1.8713004876998935
ENSG00000111142,-1.0744114349952594
ENSG00000136014,-0.3042050700959335
ENSG00000074527,-0.19338990852495858
ENSG00000139343,-1.7538524756546947
ENSG00000165972,NaN
ENSG00000139344,-1.8971248303016421
ENSG00000084110,1.294335096960244
ENSG00000257878,NaN
ENSG00000111144,1.839201980576032
ENSG00000283422,-2.5692946312423213
ENSG00000111145,8.299853326573569
ENSG00000258177,NaN
ENSG00000287454,-0.35102492659997186
ENSG00000059758,0.041630617011956174
ENSG00000188596,-0.6104074200828841
ENSG00000139350,-0.569472757174054
ENSG00000245017,11.150364990885322
ENSG00000257167,4.483015489905037
ENSG00000120802,0.7582314928195624
ENSG00000075415,-1.0271745338505252
ENSG00000166130,-0.45394405303242596
ENSG00000120868,2.4368696052061445
ENSG00000185046,-0.4414189796368566
ENSG00000111647,0.12962178885954576
ENSG00000075089,-0.7191712878534949
ENSG00000166153,-0.9883443481899047
ENSG00000136021,3.1544119359633527
ENSG00000139354,-1.0022125529118273
ENSG00000120800,-1.1008893759344753
ENSG00000120805,-1.983757960655813
ENSG00000274560,NaN
ENSG00000111666,1.125572002383915
ENSG00000139351,1.3541077204358258
ENSG00000111670,1.4727335397737285
ENSG00000136048,5.21731229051075
ENSG00000257202,NaN
ENSG00000258308,NaN
ENSG00000120860,0.05212823406215615
ENSG00000257222,-0.02633610680237704
ENSG00000075188,-0.9356182372718784
ENSG00000185480,9.488195667270952
ENSG00000183395,7.7150847880842734
ENSG00000281344,5.032168414172536
ENSG00000017427,NaN
ENSG00000257703,NaN
ENSG00000179088,0.9259275791454903
ENSG00000257681,NaN
ENSG00000111696,-0.7939999314303112
ENSG00000257327,NaN
ENSG00000166598,0.3140786767281079
ENSG00000204954,2.015129984929058
ENSG00000139372,-0.6969028670635521
ENSG00000120820,2.697395566447884
ENSG00000111727,1.8393846136794911
ENSG00000120837,-1.426261327430712
ENSG00000198431,2.632753555089258
ENSG00000255150,-0.9188108693563354
ENSG00000171310,-0.012257980418303432
ENSG00000136052,-1.4355145970921472
ENSG00000151131,-1.343971903563434
ENSG00000136010,-0.6513909791358253
ENSG00000136051,1.6836007970115074
ENSG00000136044,-1.1349921941546397
ENSG00000235162,13.618494390678508
ENSG00000074590,-0.2706994898782408
ENSG00000136026,1.380488722404875
ENSG00000258355,2.2409367146103
ENSG00000277715,-1.1217029986102163
ENSG00000166046,-0.03616124349093732
ENSG00000013503,0.23789667097906728
ENSG00000257545,NaN
ENSG00000111783,NaN
ENSG00000257918,NaN
ENSG00000111785,-0.3574538939880354
ENSG00000287957,NaN
ENSG00000260329,-1.150599650231674
ENSG00000151135,1.2823768502732495
ENSG00000120832,1.226895933342324
ENSG00000008405,0.7552599899148669
ENSG00000151136,2.8605218991195818
ENSG00000136045,-0.6473332126658269
ENSG00000110851,-0.8975133152778813
ENSG00000258136,-0.2954679140816143
ENSG00000174600,-0.17312549819563705
ENSG00000198855,0.547870913891978
ENSG00000075856,-1.4457085107139327
ENSG00000287202,-2.276023517075289
ENSG00000136003,0.11098718414399318
ENSG00000183160,-0.3885268170362028
ENSG00000110876,-0.07881394274442774
ENSG00000257221,3.2831288135580645
ENSG00000110880,15.405411317696498
ENSG00000084112,1.8211850835062424
ENSG00000274598,4.481568633099351
ENSG00000110887,NaN
ENSG00000166111,0.5387727072078139
ENSG00000135093,-0.9654127326489615
ENSG00000256262,-0.9260081666718986
ENSG00000189046,-0.27058811537952226
ENSG00000076248,-0.8741331316661496
ENSG00000076555,-0.011968253686272122
ENSG00000255655,NaN
ENSG00000110906,2.5640433878924482
ENSG00000151148,3.80891319722512
ENSG00000139428,-1.0132919217101795
ENSG00000110921,-1.3614514019868234
ENSG00000111199,-2.2690540015739753
ENSG00000139433,0.94745892536127
ENSG00000139437,-0.31612986024680034
ENSG00000139436,-0.3187623532159512
ENSG00000277299,NaN
ENSG00000076513,1.0182455465919806
ENSG00000174456,12.164000136933492
ENSG00000277595,4.82605585498292
ENSG00000122970,4.983887378867685
ENSG00000174437,2.8446221366816142
ENSG00000196510,0.3793488242049801
ENSG00000111229,-0.4499440002104128
ENSG00000111231,-0.45597155570066755
ENSG00000204856,-1.1670433318016618
ENSG00000111237,-0.27565354260227465
ENSG00000151164,-2.120657595195258
ENSG00000196850,0.8628084243807833
ENSG00000204852,2.6961651870171846
ENSG00000122986,1.1904369099702523
ENSG00000186298,-0.9800334961814277
ENSG00000173093,NaN
ENSG00000111245,NaN
ENSG00000111249,-0.7832047382739789
ENSG00000198324,6.803651044678414
ENSG00000257595,-4.222798033231658
ENSG00000111252,1.6197685081954776
ENSG00000204842,0.5739498233527585
ENSG00000258099,-0.5453316348570212
ENSG00000089234,3.7713981879304708
ENSG00000111271,-0.19034598453361773
ENSG00000111275,5.2560969377016304
ENSG00000234608,-1.3271209114717482
ENSG00000089022,0.22427538668676233
ENSG00000198270,-1.00950995159372
ENSG00000089248,-1.1901557794220408
ENSG00000274227,-1.8307349767244678
ENSG00000111300,-0.9273104868750381
ENSG00000258323,NaN
ENSG00000135148,2.474857683204296
ENSG00000173064,-0.31095212438627196
ENSG00000089009,-1.254680388019115
ENSG00000179295,-0.5600592415752366
ENSG00000089169,1.0707288883749102
ENSG00000089127,0.4751808985815151
ENSG00000111331,0.1986945973385375
ENSG00000111335,0.8307584329171517
ENSG00000135144,1.0776945445975497
ENSG00000111344,NaN
ENSG00000186710,NaN
ENSG00000123064,-1.762490173932167
ENSG00000139405,0.036712625483084176
ENSG00000166578,-0.7660766726826286
ENSG00000186815,0.5235969339497744
ENSG00000277566,10.537656474460404
ENSG00000089060,-0.316327519488062
ENSG00000151176,-0.005135175434098252
ENSG00000135094,-2.1580946802648144
ENSG00000139410,7.782504425790702
ENSG00000249550,6.577720780010924
ENSG00000122965,-1.4388987575931442
ENSG00000123066,1.1453792625564638
ENSG00000258337,0.7092990128045468
ENSG00000286354,NaN
ENSG00000196668,0.6722112486235554
ENSG00000258102,0.1199960696964743
ENSG00000111412,-0.5775704559683471
ENSG00000135119,0.3520826346431375
ENSG00000135116,2.7393403220078296
ENSG00000174989,-0.8490286375882465
ENSG00000274554,NaN
ENSG00000257279,-0.2157201659031259
ENSG00000277840,NaN
ENSG00000088992,2.623972347681215
ENSG00000135108,-1.0731550285615623
ENSG00000089250,NaN
ENSG00000111445,-0.46866546277818416
ENSG00000277873,NaN
ENSG00000176871,2.3144682473250606
ENSG00000176834,-1.5813307827496206
ENSG00000089220,-0.6677724192888297
ENSG00000135090,-0.0004766979779891802
ENSG00000270482,2.7572187494708227
ENSG00000111707,-0.08791696379240235
ENSG00000275759,0.04897182728435617
ENSG00000275409,NaN
ENSG00000248636,35.20339995610238
ENSG00000224982,NaN
ENSG00000111725,0.8229478973743343
ENSG00000122966,0.14125677351223606
ENSG00000135127,-1.5772783407929885
ENSG00000111737,0.9058773940052066
ENSG00000277283,0.02302703798744876
ENSG00000089154,-1.4610032058083922
ENSG00000089157,-1.0539692664734615
ENSG00000255857,-1.259917777528407
ENSG00000089159,0.03643709794514322
ENSG00000286067,-0.8388661456390608
ENSG00000275936,0.8035281446329082
ENSG00000089163,-0.9260184650093094
ENSG00000111775,-0.55980434403356
ENSG00000170855,-2.4154677270714577
ENSG00000257218,-0.37928456580783615
ENSG00000111786,-0.34070681834645816
ENSG00000088986,22.762574471081287
ENSG00000248008,-0.6959740770517507
ENSG00000110871,-1.1994322551587782
ENSG00000022840,2.2571842349184337
ENSG00000167272,-1.575953695896812
ENSG00000157782,-4.5663435098035645
ENSG00000110917,2.3289305887903757
ENSG00000256364,NaN
ENSG00000277423,-0.14603697507424357
ENSG00000276188,-0.14031701511999875
ENSG00000175970,-0.46472740485551184
ENSG00000122971,-0.18463791074817013
ENSG00000255946,NaN
ENSG00000157837,4.592507664216621
ENSG00000241388,-0.5289594625921811
ENSG00000157895,0.4106580633000639
ENSG00000135114,-0.11872190189102824
ENSG00000089041,1.7310983305878616
ENSG00000286248,1.8267774780045591
ENSG00000274029,13.354610368466314
ENSG00000135124,1.261877687077794
ENSG00000110931,0.6928103934164761
ENSG00000089053,1.3356425884179821
ENSG00000170633,1.2109820485625957
ENSG00000089094,-0.5051819524555766
ENSG00000256742,-0.3952015461266478
ENSG00000276045,1.9479690866615078
ENSG00000139714,0.19374680361687363
ENSG00000286586,-0.3689566563081649
ENSG00000188735,2.3991043750316328
ENSG00000139725,1.766596935737739
ENSG00000212694,3.6131159003474074
ENSG00000272849,-0.7244613659267023
ENSG00000274292,-0.7046464512057231
ENSG00000139718,-0.38061021196413325
ENSG00000158104,-1.5636280284904096
ENSG00000287493,NaN
ENSG00000110801,-1.713586181018065
ENSG00000158023,3.1104122406311863
ENSG00000255856,0.952103547448158
ENSG00000110987,1.2709140651807154
ENSG00000175727,0.5368655195773627
ENSG00000158113,1.1296154313560918
ENSG00000176383,-0.36135940844968567
ENSG00000284934,NaN
ENSG00000184047,-1.0837038575666786
ENSG00000139719,-0.09859155039955336
ENSG00000130779,0.865504030300358
ENSG00000257097,NaN
ENSG00000033030,-0.6052400347159368
ENSG00000275265,11.60856931982984
ENSG00000111011,0.035523874320577374
ENSG00000184445,-0.3429771152632773
ENSG00000274191,0.01098972403236653
ENSG00000182782,11.575377602167189
ENSG00000255398,1.6501065991628374
ENSG00000139726,-1.4030883650532622
ENSG00000130783,0.5790163216237003
ENSG00000130787,4.139207365236977
ENSG00000139722,1.3231163354228006
ENSG00000256152,-1.7309396611267436
ENSG00000150967,-1.2458368939145477
ENSG00000111325,-1.1912563164439334
ENSG00000182196,-1.332171716690084
ENSG00000090975,13.627178521425902
ENSG00000251497,NaN
ENSG00000051825,-0.8678432773112977
ENSG00000130921,-0.5851926154491545
ENSG00000111328,14.902241643055207
ENSG00000269980,20.142652145315807
ENSG00000139697,-0.5650357364055248
ENSG00000256092,0.09651658206975336
ENSG00000183955,2.3286947149004606
ENSG00000150977,6.304218357096715
ENSG00000184209,-0.3734777820513227
ENSG00000188026,3.5149202507817026
ENSG00000274427,NaN
ENSG00000247373,-0.3021834609980213
ENSG00000086598,-2.138252578877113
ENSG00000111364,-0.19271092487123334
ENSG00000111361,-1.3420901084560717
ENSG00000111358,-1.823522267603225
ENSG00000168778,-0.7778709913151701
ENSG00000185344,0.9992516769498515
ENSG00000197653,0.12799549411551142
ENSG00000119242,19.73339390088269
ENSG00000250091,0.7432693994076227
ENSG00000270130,0.15458904970685697
ENSG00000270048,NaN
ENSG00000269938,NaN
ENSG00000270061,NaN
ENSG00000270095,0.19644127156197153
ENSG00000179195,4.1081038475482785
ENSG00000275389,0.546512393039312
ENSG00000196498,-0.1796802741142345
ENSG00000214650,-1.9602771401381829
ENSG00000073060,-1.86669681017994
ENSG00000150991,-1.0572427674919787
ENSG00000150990,1.011019498380962
ENSG00000184992,-0.26789934670156723
ENSG00000280634,0.5082071492198122
ENSG00000081760,1.741212666657013
ENSG00000139364,NaN
ENSG00000255595,NaN
ENSG00000189238,NaN
ENSG00000256128,-0.41545700792385454
ENSG00000249345,NaN
ENSG00000256001,5.9608237604097996
ENSG00000286662,-1.160123857637927
ENSG00000287311,0.7600698716950602
ENSG00000139370,1.7470223371360745
ENSG00000151948,3.9919404118471
ENSG00000125207,-1.2112411805456376
ENSG00000256343,NaN
ENSG00000111450,-0.9552892389080703
ENSG00000256299,NaN
ENSG00000132341,-1.3560872766755963
ENSG00000111452,3.285126804071909
ENSG00000248703,NaN
ENSG00000061936,-0.664814125536624
ENSG00000198598,2.6913124890219104
ENSG00000256955,-1.584557290380202
ENSG00000177169,2.7994033614899214
ENSG00000177192,-0.5480758514622028
ENSG00000273568,-0.8900401172035017
ENSG00000183495,-0.7871432959915878
ENSG00000257000,NaN
ENSG00000274670,NaN
ENSG00000185163,-0.41701317086620876
ENSG00000184967,-1.365970247199939
ENSG00000276693,NaN
ENSG00000256576,-0.6363130245098438
ENSG00000274373,-0.027748103346156957
ENSG00000112787,-1.1389648474720449
ENSG00000177084,-1.1040309059382205
ENSG00000176894,-1.0429021074341964
ENSG00000247077,0.5313688158904867
ENSG00000176915,-0.25261515094006565
ENSG00000090615,-0.8998051906158614
ENSG00000072609,-0.5985659441642942
ENSG00000236617,-0.6755406237592312
ENSG00000250790,-0.03559601231774499
ENSG00000196458,1.8710703309548595
ENSG00000198393,-0.15620319715021566
ENSG00000198040,-1.0649920187789441
ENSG00000196387,-0.6090680148192115
ENSG00000214029,0.6050128794793067
ENSG00000271963,NaN
ENSG00000256223,-0.24432468729165954
ENSG00000090612,0.041177257597079825
ENSG00000132958,NaN
ENSG00000196199,0.5405587202627449
ENSG00000226352,NaN
ENSG00000121390,-1.3912131220086483
ENSG00000132950,0.9465135325530813
ENSG00000223576,0.9815621500805248
ENSG00000275964,-0.9735104334557397
ENSG00000121741,-0.5434477449482286
ENSG00000121743,NaN
ENSG00000165475,14.582592616231327
ENSG00000277020,-1.919430745314253
ENSG00000032742,0.20607683727336085
ENSG00000172458,3.3272590604098253
ENSG00000150456,-1.7004934920924888
ENSG00000275485,NaN
ENSG00000132953,0.5223664565815765
ENSG00000150457,0.40221116425756936
ENSG00000233851,-0.3086948843699898
ENSG00000150459,-1.370886595169721
ENSG00000165480,-2.57063007669793
ENSG00000173141,-1.5844199315861311
ENSG00000224429,-0.5161596304094322
ENSG00000180776,0.6073385099950563
ENSG00000236953,-2.2914448402530905
ENSG00000165487,-0.6390611574827163
ENSG00000102678,0.41374956135829816
ENSG00000276476,-0.24035348084683425
ENSG00000151835,-0.3264473710427495
ENSG00000232977,NaN
ENSG00000227893,NaN
ENSG00000127863,NaN
ENSG00000027001,-0.5473333009698587
ENSG00000205861,1.4620191940907155
ENSG00000287530,0.2988988676209592
ENSG00000182957,-0.16247047055604427
ENSG00000227213,NaN
ENSG00000240654,NaN
ENSG00000102699,-0.7429476093057
ENSG00000288103,NaN
ENSG00000075673,NaN
ENSG00000151849,2.5973619584316925
ENSG00000151846,-0.08379323244225396
ENSG00000139505,0.5183628290756739
ENSG00000260509,NaN
ENSG00000139496,0.7919051371403287
ENSG00000132932,-0.29061194995467987
ENSG00000180730,-0.7407576570151301
ENSG00000127870,-0.6782451531008868
ENSG00000277368,0.7912517530662837
ENSG00000132964,-1.0681972739418606
ENSG00000132970,17.279085605358468
ENSG00000237001,27.594072191760276
ENSG00000285935,NaN
ENSG00000132975,NaN
ENSG00000152484,6.071794986578515
ENSG00000230641,42.08879706845952
ENSG00000275294,NaN
ENSG00000234772,NaN
ENSG00000122026,-1.0777383045894022
ENSG00000122035,1.5207693229163168
ENSG00000122034,-0.8934277445854276
ENSG00000122033,0.2909130895536149
ENSG00000139517,-0.2575686717019662
ENSG00000186184,-0.904207374232475
ENSG00000273552,NaN
ENSG00000122025,-2.038118025786308
ENSG00000261485,-0.697814106118683
ENSG00000152520,2.449229051088257
ENSG00000102755,0.21666151738741754
ENSG00000132963,-0.9547721809064675
ENSG00000139508,-0.4197085431017098
ENSG00000132938,-0.8634872357712334
ENSG00000179141,-3.565011883777572
ENSG00000139514,1.5680354269658245
ENSG00000122042,0.020704649907377432
ENSG00000122043,-0.7791087920443254
ENSG00000224511,NaN
ENSG00000232117,3.657941002045737
ENSG00000102781,6.041526429288441
ENSG00000238121,-0.3129914123812966
ENSG00000236444,-1.004990994187167
ENSG00000189403,0.13307664459512408
ENSG00000285840,7.557013650484237
ENSG00000132952,-0.336161213931106
ENSG00000132965,3.8048951415592462
ENSG00000237879,NaN
ENSG00000236094,NaN
ENSG00000224743,NaN
ENSG00000120694,-0.03828594719269227
ENSG00000187676,-1.0297215602604244
ENSG00000073910,4.662589055147936
ENSG00000237637,3.6326160865984733
ENSG00000189167,NaN
