Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000122043,LINC00544,0.0024991132424618005,2.301792313722638,0.10121721729106632,0,-1.9125737147567143,0.2854717727296968,0,0.7285619095357543,1
ENSG00000224511,LINC00365,0,-2.020135781164724,0.5190982458442098,0.000680245865402474,2.4093543801306474,0.4733146057945429,0,3.050490004423118,1
ENSG00000232117,LINC00384,0.0016660754949745335,1.78721914089288,0.4053932324664781,0,-1.3980005419269563,0.6166652763578614,0,1.2431350823655123,1
ENSG00000102781,KATNAL1,0.026101849421267694,1.0902882085289267,0.057760140164325284,0.009523442115634636,-1.35618036623233,0.029569418098879002,0.02294194401329257,0.2823056796461918,1
ENSG00000238121,LINC00426,0.03082239665702887,4.202256640171724,0.00000000004378671001799119,0.001360491730804948,-3.8130380412058003,0.000000016190509771772156,0,-2.7824000097416244,0.05841172583990358
ENSG00000236444,UBE2L5,0.0008330377474872668,-0.6050982818858799,0.8669939765175874,0.001360491730804948,0.9943168808518035,0.8387536599517501,0,1.46552750370196,1
ENSG00000189403,HMGB1,2.4499640153600515,0.18508310875816236,0.6739902468813023,2.3767790537162443,0.019929372837759418,1,1.0881036303447333,-1.1586120413353784,0.18332613339928822
ENSG00000285840,AL353648.1,0.00027767924916242227,-1.6050982818858799,0.4781040443076996,0.001360491730804948,1.9943168808518035,0.3970819285705076,0,2.050490004423118,1
ENSG00000132952,USPL1,0.07302964252971705,0.03557365142156277,1,0.08435048730990677,0.31985622929154456,0.4733146057945429,0.00655484114665502,-2.9644603370428535,0.004637886175142969
ENSG00000132965,ALOX5AP,0.3407124387222921,0.42178010179026715,0.24882541289045987,0.3027094101041009,-0.058872399098465866,1,0.01966452343996506,-3.850376803557631,0.00006663051535722948
ENSG00000237879,LINC00398,0.00027767924916242227,-0.02013578116472381,1,0,0.4093543801306474,1,0,3.050490004423118,1
ENSG00000236094,LINC00545,0.00027767924916242227,-1.0201357811647238,0.7585551441509863,0.000680245865402474,1.4093543801306474,0.7021154227554222,0,2.46552750370196,1
ENSG00000224743,TEX26-AS1,0.0005553584983248445,0.5648267195564323,1,0,-0.17560812059050868,1,0,2.46552750370196,1
ENSG00000120694,HSPH1,0.11134937891413133,0.8627315852372779,0.011703730592202727,0.07278630759806472,-0.49039414623385147,0.2558685807089899,0.00327742057332751,-3.9410318416525776,0.00042094327955241633
ENSG00000187676,B3GLCT,0.016660754949745338,2.325639055677006,0.00024638407255065395,0.00340122932701237,-1.9364204567110832,0.0044079056591462195,0,-1.9939041149353365,0.21480677839084278
ENSG00000073910,FRY,0.026379528670430117,-2.29315427557114,0.0000000000003959728012756572,0.15577630317716654,2.6401345869598143,0.00000000000000009590355948084964,0.00655484114665502,-2.708843402771543,0.01809089291273672
ENSG00000237637,FRY-AS1,0.007775018976547823,-0.332079787479465,0.816001968299716,0.010883933846439584,0.5899266257724678,0.4994073535327668,0.00327742057332751,-0.441363091906557,1
ENSG00000189167,ZAR1L,0.00027767924916242227,-1.0201357811647238,0.7585551441509863,0.000680245865402474,1.4093543801306474,0.7021154227554222,0,2.46552750370196,1
ENSG00000139618,BRCA2,0.02943400041121676,0.9664437030729536,0.03669667997209384,0.017686392500464325,-0.5772251041070318,0.333163566737132,0,-3.004792431078073,0.027406590613105877
ENSG00000139597,N4BP2L1,0.334048136742394,0.6860068895345817,0.030599452702058764,0.23468482356385353,-0.41693692589553333,0.3007049064041644,0.07538067318653273,-1.9616689236452944,0.01829803630982744
ENSG00000244754,N4BP2L2,1.5189054929184498,0.925777844825811,0.0011577314341013104,0.9496232281018537,-0.566170509535746,0.08996026786621945,0.07538067318653273,-4.110011743132569,0.0000036551689527221775
ENSG00000281026,N4BP2L2-IT2,0.03637598164027732,0.702330243306367,0.12276610157128534,0.026529588750696484,-0.31311164434044425,0.6664496419750174,0,-3.3673625104627805,0.012868354105505249
ENSG00000083642,PDS5B,0.14939143604938318,-0.29472247264329665,0.42199893840734015,0.21563793933258427,0.6268403126224458,0.0455279413571424,0.02621936458662008,-2.521051980535717,0.004894969870393528
ENSG00000277151,AL138820.1,0.008052698225710246,0.30179231372263704,0.8728435658046478,0.006122212788622266,-0.26871752498199,0.8831457004781872,0.00655484114665502,0.35005028628202606,1
ENSG00000133116,KL,0,-2.60509828188588,0.23605113544788758,0.001360491730804948,2.9943168808518035,0.17780453378720826,0,2.46552750370196,1
ENSG00000133121,STARD13,0,-3.020135781164724,0.09692689773899861,0.002040737596207422,3.4093543801306474,0.061717637153989376,0,2.050490004423118,1
ENSG00000230490,AL139383.1,0.00027767924916242227,-1.0201357811647238,0.7585551441509863,0.000680245865402474,1.4093543801306474,0.7021154227554222,0,2.46552750370196,1
ENSG00000133119,RFC3,0.011662528464821735,-0.29431074460371853,0.7350633715783462,0.01700614663506185,0.6835293435696412,0.2778366889829232,0,-2.036972836827222,0.2219685063085424
ENSG00000276672,AL161891.1,0.009163415222359935,-0.7400278619719893,0.2223731802169492,0.018366638365866796,1.1292464609379111,0.03859304935225522,0,-1.8802473331397689,0.28404096378549243
ENSG00000172915,NBEA,0.022214339932993783,1.3197142217199005,0.009700923702270653,0.009523442115634636,-1.0413070288789177,0.07275734808661108,0.00327742057332751,-1.51936560390783,0.29707644194207244
ENSG00000180660,MAB21L1,0.00027767924916242227,-0.02013578116472381,1,0,0.4093543801306474,1,0,3.050490004423118,1
ENSG00000287650,AL390071.1,0.00027767924916242227,-1.0201357811647238,0.7585551441509863,0.000680245865402474,1.4093543801306474,0.7021154227554222,0,2.46552750370196,1
ENSG00000120669,SOHLH2,0.00027767924916242227,-0.02013578116472381,1,0,0.4093543801306474,1,0,3.050490004423118,1
ENSG00000133104,SPART,0.08496985024370121,-0.36537124954415523,0.35240625497228284,0.1204035181762379,0.5452378082124198,0.1353804218374038,0.05571614974656767,-0.6984482314091642,0.7386912641332317
ENSG00000120664,SPART-AS1,0.00027767924916242227,-0.02013578116472381,1,0,0.4093543801306474,1,0,3.050490004423118,1
ENSG00000133111,RFXAP,0.03665366088943974,0.9058636373914988,0.03973075931291911,0.023128359423684117,-0.5166450384255761,0.3503397302341807,0,-3.333214288050935,0.015311606136540295
ENSG00000120697,ALG5,0.11440385065491797,0.17001630317151584,0.7658043829250131,0.12244425577244532,0.2192022957944073,0.6274560803686183,0,-5.161398290122887,0.00004017452700293984
ENSG00000120699,EXOSC8,0.13300836034880026,0.9094748909438777,0.006018425440053093,0.08503073317530925,-0.520256291977955,0.2003006216294988,0,-5.19030132773884,0.00003488237913040494
ENSG00000102710,SUPT20H,0.1535566247868195,0.8841530192555145,0.00672497107474029,0.0993158963487612,-0.507317236270457,0.20932118287378876,0.00327742057332751,-4.400721107409211,0.00007798927453542128
ENSG00000274317,LINC02334,0.00027767924916242227,-1.0201357811647238,0.7585551441509863,0.000680245865402474,1.4093543801306474,0.7021154227554222,0,2.46552750370196,1
ENSG00000223685,LINC00571,0.0008330377474872668,0.9798642188352762,0.7585551441509863,0,-0.5906456198693526,0.7971348248576705,0,2.050490004423118,1
ENSG00000120686,UFM1,0.26851583394006234,0.27301861304540487,0.5190982458442098,0.2659761333723673,0.10073673882666334,0.8670847308559656,0.00983226171998253,-4.357839736344274,0.00001651685261317125
ENSG00000120685,PROSER1,0.03831973638441427,-0.7838377578030578,0.02902900561883251,0.07890852038668698,1.1504360827690845,0.0008490658381614689,0.00327742057332751,-2.94386343243574,0.012397244261282987
ENSG00000188811,NHLRC3,0.17243881372986422,-0.038573029421400395,1,0.21359720173637683,0.42779162838732354,0.21073149657199372,0,-5.819874715160287,0.0000029208414014421175
ENSG00000183722,LHFPL6,0,-5.020135781164724,0.0008180698238295453,0.006122212788622266,1.9239275529604054,0.15219288302263362,0.01966452343996506,3.535916831593359,0.03828787816313823
