Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000041988,THAP3,0.03323285463380343,-0.25858512628963837,0.7621376021906932,0.039111429970880685,0.25858512628963837,0.7621376021906932
ENSG00000007923,DNAJC11,0.03131557455877631,-0.4530985150506499,0.4356153565486608,0.04228262699554669,0.4530985150506499,0.4356153565486608
ENSG00000228750,LINC01672,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000284744,AL591163.1,0.003515013470883055,-0.1399406297910195,1,0.0031711970246660016,0.1399406297910195,1
ENSG00000237436,CAMTA1-DT,0.0003195466791711868,-1.7249031305121765,0.6520138989567298,0.0010570656748886671,1.7249031305121765,0.6520138989567298
ENSG00000171735,CAMTA1,0.208663981498785,-0.4216048544646551,0.2994366161371771,0.27906533817060813,0.4216048544646551,0.2994366161371771
ENSG00000269978,AL359881.1,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000049245,VAMP3,0.11599544453914082,-1.802070991034636,0.00000000003626835597446272,0.40485615348235954,1.802070991034636,0.00000000003626835597446272
ENSG00000269925,Z98884.2,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000049246,PER3,0.016296880637730528,-0.194388413813396,0.9512882149111648,0.017970116473107343,0.194388413813396,0.9512882149111648
ENSG00000236266,Z98884.1,0,-2.7249031305121765,0.4356153565486608,0.0010570656748886671,2.7249031305121765,0.4356153565486608
ENSG00000049247,UTS2,0.006390933583423737,2.6674142922665833,0.07728281872678561,0,-2.6674142922665833,0.07728281872678561
ENSG00000049249,TNFRSF9,0.007988666979279671,-0.7249031305121765,0.4338001872245993,0.012684788098664006,0.7249031305121765,0.4338001872245993
ENSG00000116288,PARK7,0.9496927304967673,-0.33058259659435246,0.4002963395763432,1.194484212624194,0.33058259659435246,0.4002963395763591
ENSG00000284747,AL034417.4,0.001917280075027121,-0.5025107091757288,0.9627222933973628,0.0021141313497773343,0.5025107091757288,0.9627222933973628
ENSG00000284716,AL034417.3,0.0009586400375135605,-0.7249031305121765,1,0.0010570656748886671,0.7249031305121765,1
ENSG00000116285,ERRFI1,0.005751840225081363,0.5230243829314096,0.7251022642073449,0.0031711970246660016,-0.5230243829314096,0.7251022642073449
ENSG00000238290,AL034417.2,0.0012781867166847473,-0.40297503562481474,1,0.0010570656748886671,0.40297503562481474,1
ENSG00000162426,SLC45A1,0.0006390933583423737,-0.1399406297910204,1,0,0.1399406297910204,1
ENSG00000142599,RERE,0.16392744641481885,-0.4403777700254832,0.2317043934722186,0.2219837917266201,0.4403777700254832,0.2317043934722186
ENSG00000232912,RERE-AS1,0.005112746866738989,-0.4447952113194402,0.8763055749774176,0.006342394049332003,0.4447952113194402,0.8763055749774176
ENSG00000228423,AL357552.2,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000074800,ENO1,0.9420236101966588,-1.321073924710192,0.0000005191718648970755,2.3551423236519504,1.321073924710192,0.0000005191718648970755
ENSG00000230679,ENO1-AS1,0.00607138690425255,1.0120624636540292,0.4356153565486608,0.0021141313497773343,-1.0120624636540292,0.4356153565486608
ENSG00000131686,CA6,0.011184133770991539,3.4450218709301357,0.0025093139385279437,0,-3.4450218709301357,0.0025093139385279437
